sentence-index,sentence,text-index
1127,"The tension between these theoretical views of children as non-rational, non-autonomous beings and the practical knowledge of real children is evident in those quotations from Hobbes and Locke and Kant and Mill.",15
1128,"Children, Hobbes, have the ‘possibility apparent’ of becoming reasonable.",15
1129,In what does the possibility consist?,15
1130,Hobbes is not using an inductive argument here; the ‘possibility apparent’ is not an inductive argument from observations about past children but is meant to refer to some discernible feature of present ones.,15
1131,But what?,15
1132,"Hobbes does not tell us, but whatever it is it had better be something which a monkey does not have.",15
1133,It is not language since Hobbes is here talking about the prelinguistic child.,15
1134,Perhaps it consists in the ability to respond intelligently to the language of others.,15
1135,"But then, either Hobbes has failed to distinguish the child from the higher and domesticated animals or the force of ‘intelligently’ must be explained in such a way as to exclude animals.",15
1136,"In any case, if such a qualification is called for it is hard to see how a creature with no rationality could possess it.",15
1137,Locke's remarks are just as puzzling.,15
1138,Children are definitely not rational but love to be treated they were.,15
1139,How is this possible?,15
1140,Apparently they like having things explained to them without understanding either the explanation or even what an explanation is.,15
1141,Perhaps he just means that they like the sound of my voice?,15
1142,"Well, maybe they do, but making any old noises is clearly not sufficient to enter the rationality stakes; I must something.",15
1143,Is it just that I talk to them that they love?,15
1144,"Maybe, but I can also, if I like, talk to my car, but yelling at it in the approved Basil Fawlty manner is hardly treating it as rational.",15
1145,"Lockean children have the added  amazing ability to recognise reason in you without possessing any themselves, while Kantian kids, two stages back from rationality, have the disconcerting habit of getting puzzled and asking questions.",15
1146,Mill's minors are more complicated.,15
1147,Part of the time he sees them in the familiar way as creatures who lack rationality to some degree.,15
1148,But in the disclaimer his children need above all to be protected from the ghastly consequences of their own actions.,15
1149,"Their problem seems to be not one of the inability to choose goals or to form strategies for achieving them, but an incorrigible propensity to choose the wrong ones and an awesome efficiency in achieving them unless adults intervene.",15
